task_name,task_count,job_id,none1,status,start_time,end_time,none2,none3
J2_1_10_13,1,j_731698,1,Terminated,668594,668621,50,0.15
J2_10_11,1,j_757262,1,Terminated,448472,448841,50,0.39
J2_1_13_21_36_44,3,j_759046,1,Terminated,453115,453151,50,0.2
J2_1_15,11,j_770736,1,Terminated,520926,520930,100,0.59
J2_3_11,1,j_774920,1,Terminated,644065,644070,100,0.59
J2_4_10,1,j_795051,1,Terminated,453012,453285,50,0.39
J2_1_21,4,j_798015,1,Terminated,632033,632096,100,0.59
R2_28,1,j_800783,1,Terminated,363548,363552,100,0.49
J2_8_12,989,j_813725,1,Terminated,568004,568057,100,0.59
R2_1_17,1,j_831514,1,Terminated,246576,246576,100,0.49
M2_10,5,j_846976,1,Terminated,335439,335454,100,0.3
J2_7_11_14,7,j_872768,1,Terminated,205689,205745,100,0.59
R2_4_5_6_7,1,j_890540,1,Terminated,576573,576574,100,0.49
J2_5_7,1,j_913087,1,Terminated,435474,435483,50,0.2
M2_Stg1,1,j_952799,1,Terminated,526034,526167,50,0.2
J2_1_8_12,15,j_981614,1,Terminated,464528,465099,50,0.3
J2_35,1,j_1038717,1,Terminated,451484,451501,50,0.2
R2_5_6,7,j_1055795,1,Terminated,635281,635375,50,0.2
R2_34,1,j_1066914,1,Terminated,630595,630605,100,0.49
R2_37,1,j_1067187,1,Terminated,624791,624892,100,0.49
M2_3_6_9_12,1,j_1069599,1,Terminated,381796,382126,50,0.3
R2_8_10,11,j_1121804,1,Terminated,603117,603158,100,0.49
J2_1_20,1,j_1153583,1,Terminated,599297,599303,100,0.59
J2_1_4_8_12_15_18,43,j_1161602,1,Terminated,103475,103677,50,0.39
J2_1_3_8_10_12,1,j_1176818,1,Terminated,194057,194386,50,0.2
J2_1_5_9_12,9,j_1202082,1,Terminated,637416,637737,50,0.39
M2_5_7,1,j_1207612,1,Terminated,318893,318895,100,0.3
J2_15_25,86,j_1208770,1,Terminated,310594,310631,100,0.59
M2_20_23,1,j_1216120,1,Terminated,205092,205440,50,0.39
J2_1_3_5,51,j_1231949,1,Terminated,249446,249510,50,0.3
R2_41,1,j_1238031,1,Terminated,202046,203114,50,0.2
M2_3_4_5,1,j_1278365,1,Terminated,360011,360024,100,0.3
J2_18,1,j_1295157,1,Terminated,523821,523844,50,0.2
J2_1_25,325,j_1323770,1,Terminated,632805,632860,100,0.59
J2_1_24,253,j_1324970,1,Terminated,95706,96901,50,0.49
J2_4_7_8,1,j_1352172,1,Terminated,364879,364901,50,0.3
J2_1_4_6,3,j_1353978,1,Terminated,646236,646251,100,0.59
M2_4_7,1397,j_1385546,1,Terminated,144126,144282,50,0.59
J2_1_5_7,63,j_1394238,1,Terminated,315628,315756,50,0.3
J2_15,3,j_1395449,1,Terminated,551350,551372,50,0.2
J2_1_33,3,j_1430390,1,Terminated,462053,462058,100,0.59
J2_9_12,1,j_1440722,1,Terminated,281448,281455,50,0.2
R2_38,1,j_1507165,1,Terminated,107910,109916,50,0.2
J2_1_9_11_16_20_22_29_33_47,225,j_1526176,1,Terminated,452337,452485,100,0.59
J2_1_21_23_26,1,j_1567393,1,Terminated,90146,90263,50,0.2
J2_14_15,3,j_1576214,1,Terminated,186883,186908,100,0.59
J2_14_22,159,j_1601124,1,Terminated,93897,93930,100,0.59
R2_99,13,j_1605225,1,Terminated,202875,202890,100,0.49
M2_11,1,j_1618820,1,Terminated,451107,451121,50,0.3
R2_42,1,j_1650793,1,Terminated,286616,286980,50,0.2
J2_5_22,1,j_1716140,1,Terminated,310644,311355,50,0.39
J2_6_50,1,j_1897049,1,Terminated,282578,285276,50,0.2
J2_5_10,3,j_1929319,1,Terminated,380782,381077,50,0.39
J2_5_6_17_40,615,j_1933148,1,Terminated,205270,206989,50,0.39
J2_12,1,j_2026204,1,Terminated,354386,354390,50,0.2
R2_63,1,j_2086871,1,Terminated,190645,190652,100,0.49
J2_1_14_22_38_46,11,j_2114174,1,Terminated,625737,625752,100,0.59
R2_7_9,1,j_2165695,1,Terminated,618171,618530,50,0.2
J2_8,3,j_2179549,1,Terminated,222981,223006,100,0.59
J2_1_22,3,j_2217284,1,Terminated,528604,528680,50,0.3
J2_1_30,1,j_2254791,1,Terminated,670220,670281,50,0.15
J2_1_22_24_48,1,j_2354503,1,Terminated,114371,114507,50,0.2
M2_5_8,3,j_2379201,1,Terminated,684918,684926,100,0.3
J2_6_8,175,j_2410818,1,Terminated,112103,112367,50,0.3
R2_17_29,1,j_2465675,1,Terminated,333194,333198,100,0.49
J2_1_7_9,1019,j_2479059,1,Terminated,143412,146920,100,0.64
M2_1_5,1,j_2548222,1,Terminated,88934,88945,100,0.3
J2_1_7_12,37,j_2650656,1,Terminated,119211,119230,100,0.59
J2_3_32,3,j_2725664,1,Terminated,461352,461368,100,0.59
M2_1_5_7_9_19,13,j_2849327,1,Terminated,101243,102144,50,0.39
R2_29,1,j_2858044,1,Terminated,104407,104410,100,0.49
J2_1_17_19,3,j_2898327,1,Terminated,619603,619723,100,0.59
R2_40,349,j_2951546,1,Terminated,552520,553866,50,0.39
J2_16_17_18,1,j_2979404,1,Terminated,108169,108266,100,0.59
J2_1_6_8,1,j_3053204,1,Terminated,202253,202388,50,0.39
J2_1_35,1,j_3072273,1,Terminated,523032,523059,50,0.2
R2_132,1,j_3093365,1,Terminated,352124,352132,50,0.2
J2_1_3_7,1,j_3139047,1,Terminated,285389,285454,50,0.3
J2_5,1,j_3175394,1,Terminated,109196,109301,50,0.2
J2_3_7,7,j_3200901,1,Terminated,95934,96428,50,0.39
J2_6_12,1,j_3234874,1,Terminated,257321,257711,50,0.2
J2_7,3,j_3351765,1,Terminated,640599,640604,100,0.59
R2_19_21,47,j_3353998,1,Terminated,195689,195722,100,0.49
J2_12_15,1,j_3402233,1,Terminated,533109,533351,50,0.2
J2_3_12,1111,j_3487558,1,Terminated,382271,382353,100,0.64
R2_59,1,j_3615061,1,Terminated,362725,362732,100,0.49
J2_5_6_7,701,j_3664387,1,Terminated,369185,369500,50,0.39
J2_3_8,1,j_3666045,1,Terminated,195932,198368,50,0.2
J2_1_34,28,j_3722894,1,Terminated,575636,575645,100,0.59
R2_64,11,j_3769493,1,Terminated,99588,100123,50,0.39
J2_1_18_20,1,j_3787937,1,Terminated,359137,359378,50,0.49
R2_120,1,j_4046204,1,Terminated,620621,620629,100,0.49
M2_7_9,1,j_4051603,1,Terminated,438574,438582,50,0.2
J2_1_28_30_32_34_36,1,j_4147052,1,Terminated,463436,463661,50,0.2
J2_1_8_9,11,j_4171247,1,Terminated,193524,193542,100,0.59
J2_1_4_7,1,j_349599,1,Terminated,188123,188147,50,0.2
J2_1_29,271,j_380814,1,Terminated,524351,525196,50,0.39
R2_6_7_8_9,186,j_1129622,1,Terminated,675837,675866,100,0.49
M2_4_8_11,21,j_1540069,1,Terminated,365403,365608,50,0.39
R2_1_Stg3,573,j_1848816,1,Terminated,150339,150371,100,0.39
R2_5_6_7_10,579,j_2265241,1,Terminated,436254,437908,50,0.39
R2_61,51,j_2321401,1,Terminated,620653,621169,100,0.49
M2_6_8_10_12_14,3,j_2322906,1,Terminated,346326,346332,100,0.49
J2_12_13,9,j_2878755,1,Terminated,658576,658598,100,0.59
J2_4_6_8,1,j_3243384,1,Terminated,455997,456007,50,0.2
R2_55,2,j_3247046,1,Terminated,206133,206165,100,0.49
J2_1_3_4_7_9,1111,j_4031147,1,Terminated,674139,674383,100,0.59
M2_10_12,1,j_253051,1,Terminated,203258,203413,50,0.2
J2_3_4_5_6,1111,j_1082864,1,Terminated,548950,549281,100,0.59
J2_5_12_15,3,j_1434849,1,Terminated,676888,676898,100,0.59
R2_62,1,j_3125219,1,Terminated,279725,279730,100,0.49
M2_7_10,3,j_3539654,1,Terminated,121142,121147,100,0.3
M3,12846,j_3,1,Terminated,157213,157295,100,0.3
R3_2,1,j_15,1,Terminated,119444,119471,100,0.39
J3_1_2,1,j_66,1,Terminated,178509,178533,50,0.3
R3_5,1,j_79,1,Terminated,349657,349659,100,0.39
M3_2,3,j_87,1,Terminated,444270,444277,100,0.3
R3_1,1,j_257,1,Terminated,578303,578343,100,0.39
J3_2,1,j_612,1,Terminated,250888,250892,100,0.59
R3_4,1,j_629,1,Terminated,87651,87669,50,0.2
R3_7,1,j_794,1,Terminated,104497,104507,100,0.49
J3_2_7,3,j_1405,1,Terminated,174446,174459,100,0.59
R3_1_2,1,j_1411,1,Terminated,232488,232489,50,0.2
R3_39,1,j_1431,1,Terminated,638849,638859,100,0.49
R3_8,1,j_1603,1,Terminated,622688,622731,50,0.2
R3_6,1,j_2729,1,Terminated,214556,214560,100,0.39
M3_2_4_5_6_7_8_9_10_11_12_13,11,j_3013,1,Terminated,683005,683033,50,0.32
M3_10,3263,j_3502,1,Terminated,540357,541351,50,0.59
R3_19,1,j_3535,1,Terminated,247938,247946,50,0.2
J3_2_6,81,j_4015,1,Terminated,222478,222500,100,0.59
R3_12,23,j_4268,1,Terminated,518448,518468,100,0.49
R3_9,45,j_5229,1,Terminated,587474,587481,100,0.49
J3_2_8,3,j_5448,1,Terminated,252111,252116,100,0.59
J3_2_14,3,j_5551,1,Terminated,235771,235803,100,0.59
J3_7_9,1,j_5653,1,Terminated,334450,334458,100,0.59
M3_2_5_7_9_11_13_15_17_19_21,11,j_6326,1,Terminated,179357,179628,50,0.39
R3_17,1,j_8448,1,Terminated,163507,163512,50,0.2
J3_4_5,11,j_8855,1,Terminated,523763,523774,100,0.59
J3_2_11,5,j_9251,1,Terminated,106353,106363,100,0.59
M3_2_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_19_20_,23,j_9485,1,Terminated,578590,578598,100,0.2
J3_1_8,635,j_9632,1,Terminated,667865,667916,100,0.59
J3_14_15,93,j_9778,1,Terminated,143938,143950,100,0.59
R3_10,1,j_11619,1,Terminated,353547,353550,100,0.49
M3_2_6,375,j_12442,1,Terminated,607541,607856,50,0.39
R3_11,243,j_12959,1,Terminated,541312,543333,50,0.39
J3_2_4,141,j_13527,1,Terminated,111319,111399,50,0.39
R3_24,1,j_13699,1,Terminated,123039,123053,100,0.49
J3_1_2_6_8_10_14,11,j_13993,1,Terminated,297273,297308,100,0.59
J3_7_8,45,j_14889,1,Terminated,449948,450277,50,0.39
J3_1_2_17,33,j_15961,1,Terminated,88825,88867,100,0.59
R3_14,1,j_16962,1,Terminated,558919,558933,100,0.49
J3_2_10,167,j_17762,1,Terminated,588959,588984,100,0.64
M3_6,1,j_18308,1,Terminated,424646,424647,100,0.3
J3_9_11,1,j_19116,1,Terminated,549156,549166,100,0.59
J3_4_5_6,203,j_22203,1,Terminated,598418,598432,100,0.59
R3_18,1,j_22464,1,Terminated,157521,157527,100,0.49
J3_9,9,j_22823,1,Terminated,347886,348174,50,0.49
R3_15,40,j_24246,1,Terminated,247463,247490,100,0.49
J3_1_2_6_11,135,j_25603,1,Terminated,308527,308541,100,0.59
J3_2_4_5,367,j_26530,1,Terminated,123571,123679,100,0.79
M3_2_4_5_6_7_8,7,j_26798,1,Terminated,670345,670356,50,0.3
J3_4,1,j_27847,1,Terminated,619710,619721,50,0.2
R3_21,1111,j_29446,1,Terminated,253371,253548,100,0.49
J3_8_9,25,j_29625,1,Terminated,142518,142625,50,0.39
M3_2_4,95,j_30710,1,Terminated,209649,210076,50,0.39
J3_2_9,7,j_30789,1,Terminated,155428,155467,100,0.59
R3_16,1,j_31330,1,Terminated,275754,275757,100,0.39
R3_2_6,1,j_34169,1,Terminated,595214,595238,50,0.2
M3_2_8,7,j_34612,1,Terminated,617085,617135,100,0.3
M3_8,2129,j_34946,1,Terminated,227960,227982,100,0.3
J3_9_15,3,j_36398,1,Terminated,593662,593664,100,0.59
R3_5_6_7,3,j_38213,1,Terminated,316325,316327,100,0.49
J3_2_34,1,j_38582,1,Terminated,291798,291828,100,0.59
J3_11_12_13,3,j_39627,1,Terminated,605654,605664,100,0.59
J3_1_5_10,9,j_39849,1,Terminated,284868,285771,50,0.39
R3_9_11_13,1,j_40049,1,Terminated,530531,530608,100,0.49
R3_31,1,j_41659,1,Terminated,378144,378188,50,0.2
J3_5,1,j_42508,1,Terminated,96342,96349,100,0.59
R3_1_2_11,37,j_43599,1,Terminated,612315,612347,100,0.49
R3_6_7,3,j_43836,1,Terminated,491568,491576,100,0.49
J3_1_2_7,3,j_44522,1,Terminated,669527,669549,100,0.59
M3_2_5,3,j_45268,1,Terminated,164488,164501,50,0.2
J3_2_22,7,j_45713,1,Terminated,86434,86443,100,0.59
M3_2_5_7_9_11_13_15_17_19_21_23_25_27_29,15,j_47613,1,Terminated,619119,619145,100,0.3
J3_2_5,1,j_48112,1,Terminated,381634,381640,50,0.2
M3_2_5_8_10_13_15_21_24_29,9,j_49687,1,Terminated,576243,576317,100,0.3
J3_7,1,j_50526,1,Terminated,617152,617161,50,0.2
R3_25,1,j_50659,1,Terminated,374371,374372,50,0.2
J3_2_15,23,j_50721,1,Terminated,106211,106231,100,0.59
J3_2_12,52,j_51301,1,Terminated,200659,200690,100,0.59
R3_47,87,j_54987,1,Terminated,230327,230340,100,0.49
R3_32,1,j_57659,1,Running,550818,550839,,
R3_50,1,j_62033,1,Terminated,265454,265462,50,0.2
R3_30,1,j_67340,1,Terminated,260276,260282,50,0.2
J3_2_7_13,853,j_68214,1,Terminated,157840,157879,100,0.59
J3_1_2_4,1,j_69654,1,Terminated,198213,198357,50,0.2
J3_2_7_8,1,j_72581,1,Terminated,633117,633128,100,0.59
J3_5_8,3,j_73807,1,Terminated,504507,504557,50,0.3
M3_1_5,387,j_77609,1,Terminated,266677,266735,50,0.2
J3_6_7,62,j_79912,1,Terminated,524394,524431,100,0.59
J3_1_2_8,39,j_81129,1,Terminated,630227,630230,100,0.59
R3_8_10,1,j_87039,1,Terminated,360648,361110,50,0.2
M3_2_7,3,j_87800,1,Terminated,418867,418875,100,0.3
M3_2_4_5_6_7_8_9,9,j_89959,1,Terminated,682204,682244,50,0.33
J3_5_6,1,j_99169,1,Terminated,241656,241735,50,0.3
R3_20,1,j_99456,1,Terminated,199441,199449,50,0.2
M3_2_5_7_12_15_17_19,7,j_99719,1,Terminated,258910,258920,100,0.3
M3_2_4_5_6,7,j_101628,1,Terminated,677749,677765,50,0.31
J3_1_2_5,1,j_104661,1,Terminated,438927,438953,50,0.2
M3_5,1,j_106349,1,Terminated,369719,369724,50,0.2
R3_13,1,j_110124,1,Terminated,194411,194459,100,0.49
J3_2_13,1,j_115102,1,Terminated,121372,121378,100,0.59
J3_1_2_13,1,j_118471,1,Terminated,89942,90071,50,0.2
J3_1,1,j_120378,1,Terminated,97216,97287,50,0.2
M3_2_6_8,67,j_121733,1,Terminated,365964,366079,50,0.59
M3_2_5_7,3,j_124547,1,Terminated,456325,456328,100,0.3
J3_6,27,j_125979,1,Terminated,364595,364802,50,0.39
J3_4_5_12,278,j_128315,1,Terminated,364028,364192,100,0.79
J3_11_13,1,j_129383,1,Terminated,344000,344219,50,0.16
J3_1_2_7_9_11,33,j_129919,1,Terminated,94378,94512,100,0.79
M3_5_7_9,3,j_130095,1,Terminated,348894,348899,100,0.69
J3_1_2_5_7,9,j_133254,1,Terminated,625308,625366,50,0.39
J3_10,1,j_139139,1,Terminated,278895,278922,50,0.2
J3_5_12,6,j_142565,1,Terminated,388977,389012,100,0.59
M3_2_4_5,13,j_144837,1,Terminated,667448,667455,50,0.3
J3_1_2_7_8,227,j_154149,1,Terminated,362035,378060,50,0.39
J3_2_5_6,123,j_154940,1,Terminated,229582,229825,100,0.59
J3_11_12,5,j_157343,1,Terminated,191388,191449,100,0.59
J3_9_13,53,j_159993,1,Terminated,550813,550834,100,0.59
R3_42,1,j_162073,1,Terminated,193502,193510,100,0.49
M3_2_9,17,j_172293,1,Terminated,194885,194936,50,0.39
R3_2_14,3,j_173706,1,Terminated,121917,121921,50,0.2
J3_2_8_13,7,j_173893,1,Terminated,119308,119385,100,0.59
J3_17_20,1,j_173979,1,Terminated,160377,160470,100,0.59
J3_8_10,1,j_174311,1,Terminated,612192,612509,50,0.2
M3_2_7_8,366,j_181239,1,Terminated,107433,110328,50,0.39
M3_2_11,975,j_190703,1,Terminated,280625,280693,50,0.3
M3_2_6_7,3,j_197282,1,Terminated,176688,176694,100,0.3
J3_1_2_14,1,j_206504,1,Terminated,617497,617600,50,0.39
J3_1_7,4,j_209660,1,Terminated,301171,301179,100,0.59
J3_1_2_12_14,57,j_212228,1,Terminated,230067,230126,100,0.59
J3_11_19,1,j_213417,1,Terminated,292710,292765,50,0.2
J3_2_20,13,j_214246,1,Terminated,287824,287873,50,0.39
J3_1_2_10,13,j_219894,1,Terminated,655820,655826,100,0.59
J3_1_2_12,2,j_229280,1,Terminated,233892,233970,100,0.59
J3_4_6,3,j_236257,1,Terminated,252990,253105,100,0.59
J3_1_2_4_5,23,j_237720,1,Terminated,578167,578191,100,0.59
J3_1_2_6_8_15_23_27_31_35_39_43_47,1,j_237996,1,Terminated,281993,282102,50,0.39
R3_44,28,j_248952,1,Terminated,209226,209239,100,0.49
M3_Stg2,1,j_256657,1,Running,558169,558169,,
M3_2_5_9,3,j_257585,1,Terminated,198568,198598,50,0.2
J3_4_12,59,j_266307,1,Terminated,295873,295937,50,0.3
M3_7,219,j_267084,1,Terminated,533355,533368,50,0.3
R3_23,1,j_271791,1,Terminated,122616,122619,100,0.49
M3_2_5_8_11,105,j_271808,1,Terminated,448896,449028,100,0.35
J3_6_7_8,1,j_278449,1,Terminated,284843,284857,100,0.59
R3_34,1,j_284517,1,Terminated,235987,236005,50,0.2
R3_1_2_4_7,186,j_288970,1,Terminated,571087,571117,100,0.49
J3_17_22,1,j_313210,1,Terminated,663032,663053,100,0.59
J3_1_14,1,j_316834,1,Terminated,104537,104541,100,0.59
J3_2_19,13,j_321509,1,Terminated,217216,217221,100,0.59
M3_6_8_10_12,5,j_330322,1,Terminated,278444,278446,50,0.2
M3_1_2,3,j_341144,1,Terminated,549543,549548,100,0.3
R3_26,1,j_343721,1,Terminated,435004,435842,50,0.2
J3_4_7,1,j_346756,1,Terminated,185064,185066,50,0.2
R3_22,1,j_347824,1,Terminated,528218,528226,100,0.49
M3_2_9_14_19,5,j_349850,1,Terminated,616084,616092,100,0.3
J3_9_10,1111,j_353457,1,Terminated,208124,209174,100,0.59
J3_1_2_6,3,j_361691,1,Terminated,530180,530193,100,0.59
J3_11_20,9,j_376298,1,Terminated,461836,461956,50,0.39
M3_9,7,j_382841,1,Terminated,370913,370924,100,0.3
M3_2_4_5_6_7_8_9_10_11_12,131,j_385355,1,Terminated,527361,527696,50,0.59
J3_2_17,1,j_394272,1,Terminated,178041,178112,50,0.2
R3_33,1,j_397183,1,Terminated,677961,677964,50,0.15
R3_35,175,j_398749,1,Terminated,456809,461153,50,0.39
J3_19_21,1,j_404462,1,Terminated,293826,293874,100,0.59
J3_2_8_9,1,j_425049,1,Terminated,616285,616319,50,0.2
R3_45,2,j_428934,1,Terminated,450473,450485,100,0.49
J3_1_2_6_9,19,j_435627,1,Terminated,348003,348044,50,0.39
M3_2_22,3,j_450126,1,Terminated,470500,470818,50,0.3
M3_2_6_8_10,113,j_451381,1,Terminated,261433,261993,50,0.59
M3_2_11_12_14,7,j_454602,1,Terminated,457219,457289,100,0.44
J3_8,1,j_455154,1,Terminated,627250,627551,50,0.2
R3_2_5_6,33,j_461206,1,Terminated,283154,283174,100,0.49
J3_2_25,3,j_464553,1,Terminated,606704,606705,100,0.59
M3_2_7_13_17_21,29,j_466423,1,Terminated,450471,450493,100,0.59
J3_2_12_15_18,281,j_475698,1,Terminated,194118,194557,50,0.59
M3_2_5_7_9,5,j_480986,1,Terminated,173490,173498,100,0.3
M3_6_9,715,j_490957,1,Terminated,452599,452828,50,0.59
M3_2_7_8_11_12,681,j_521963,1,Terminated,617600,617965,50,0.59
J3_1_2_5_6_15_16_20_21,371,j_537689,1,Terminated,663261,663317,100,0.59
M3_2_4_5_6_7_8_9_10_11_12_13_14_15_16,15,j_544338,1,Terminated,681699,681777,50,0.3
J3_1_2_9,23,j_558751,1,Terminated,459010,459056,100,0.59
J3_51_52,1,j_558986,1,Terminated,186791,186793,50,0.2
M3_5_7_9_11,5,j_566844,1,Terminated,362726,362730,50,0.2
R3_100,1,j_567184,1,Terminated,524388,524419,50,0.2
M3_2_13_19,3,j_580430,1,Terminated,295230,295261,100,0.3
J3_6_10,7,j_585421,1,Terminated,542160,542910,50,0.3
R3_1_2_14,1,j_597534,1,Terminated,623184,623214,100,0.49
R3_28,59,j_608603,1,Terminated,292106,292815,50,0.39
J3_2_6_7,161,j_622415,1,Terminated,456287,456709,50,0.39
M3_2_5_7_9_11_13_15,7,j_626707,1,Terminated,87575,87586,100,0.3
M3_2_14,3,j_649596,1,Terminated,415170,415178,100,0.3
R3_2_4,31,j_655152,1,Terminated,191383,191403,100,0.49
R3_16_17,1,j_695722,1,Terminated,187740,187787,50,0.2
J3_2_29,3,j_717919,1,Terminated,620194,620243,50,0.2
M3_23,1,j_719698,1,Terminated,361131,361137,100,0.3
M3_1,3,j_722651,1,Terminated,363344,363438,50,0.59
M3_2_6_9,7,j_736105,1,Terminated,625333,625379,100,0.2
M3_2_20_22,3,j_747289,1,Terminated,527513,527875,50,0.39
R3_4_7,253,j_755443,1,Failed,538539,538596,50,0.39
M3_2_5_8,545,j_778012,1,Terminated,534203,534249,100,0.3
J3_2_16,271,j_780485,1,Terminated,352098,352590,50,0.39
R3_27,1,j_780561,1,Terminated,294659,294664,100,0.39
J3_10_15,21,j_783047,1,Terminated,684476,684488,100,0.59
J3_1_2_11,41,j_803539,1,Terminated,118882,119030,50,0.39
R3_58,1,j_803674,1,Terminated,621772,621782,100,0.49
J3_1_2_7_14_16,155,j_846976,1,Terminated,335439,335468,100,0.59
J3_18_20,594,j_857843,1,Terminated,626031,629868,50,0.39
J3_2_5_18_20,9,j_879201,1,Terminated,543842,543880,100,0.64
M3_2_7_10_12,23,j_889004,1,Terminated,277360,277375,50,0.2
R3_4_5_6_7,1,j_890540,1,Terminated,576573,576574,100,0.49
R3_10_14,5,j_892630,1,Terminated,592289,592293,100,0.49
J3_1_2_21_22,33,j_924381,1,Terminated,665978,665992,100,0.59
J3_7_13,1,j_929377,1,Terminated,338529,338952,50,0.3
J3_2_5_15_17,9,j_941506,1,Terminated,374425,374484,100,0.64
J3_1_2_Stg1,1,j_952799,1,Terminated,526034,526645,50,0.2
J3_9_10_11,23,j_954824,1,Terminated,631714,631766,50,0.3
J3_2_18,1,j_1002399,1,Terminated,639194,639199,100,0.59
J3_4_16,433,j_1012367,1,Terminated,194330,194373,100,0.59
M3_2_4_7_9,5,j_1016749,1,Terminated,116018,116030,50,0.2
M3_2_10,3,j_1029331,1,Terminated,366852,366880,50,0.2
J3_2_4_6,109,j_1053753,1,Terminated,273922,274350,50,0.39
J3_31,1,j_1089653,1,Terminated,250321,250369,100,0.59
J3_1_2_5_13_15_17,1,j_1101409,1,Terminated,225222,225704,50,0.2
R3_36,1,j_1116407,1,Terminated,194145,194153,100,0.49
M3_2_13,23,j_1136918,1,Terminated,194692,194771,50,0.39
J3_8_12,1,j_1181656,1,Terminated,358590,358616,50,0.2
R3_57,1,j_1193242,1,Terminated,275353,275361,100,0.49
J3_8_11,1,j_1194434,1,Terminated,250226,250303,50,0.16
M3_2_7_10,525,j_1195108,1,Terminated,444222,444274,50,0.59
M3_5_7,3,j_1207612,1,Terminated,318893,318895,100,0.3
R3_41,1,j_1238031,1,Terminated,202046,203115,50,0.2
J3_1_2_7_9_10,69,j_1239691,1,Terminated,621968,622123,50,0.39
M3_2_11_13_15,5,j_1245426,1,Terminated,266429,266438,100,0.3
R3_2_5,21,j_1278631,1,Terminated,370140,370177,100,0.49
R3_29,,j_1283505,1,Waiting,0,0,,
J3_8_14,43,j_1309332,1,Terminated,289000,289170,50,0.39
M3_1_2_5,5,j_1342793,1,Terminated,101015,101035,50,0.39
J3_1_2_6_8,1,j_1369705,1,Failed,619221,619266,50,0.2
M3_2_28,403,j_1385214,1,Terminated,365217,365675,50,0.69
J3_8_12_15,15,j_1395449,1,Terminated,551350,551407,50,0.3
J3_1_2_16,1,j_1440722,1,Terminated,281448,281532,50,0.2
J3_1_2_7_10,13,j_1453002,1,Terminated,336981,337007,50,0.2
J3_43_47,13,j_1526176,1,Terminated,452337,452441,100,0.59
M3_2_5_8_10,5,j_1558747,1,Terminated,192730,192743,50,0.2
J3_4_21_23_26,1,j_1567393,1,Terminated,90146,90303,50,0.3
M3_2_4_5_6_7,5,j_1583484,1,Terminated,437487,437494,100,0.2
R3_99,13,j_1605225,1,Terminated,202875,202897,100,0.49
M3_11,1,j_1618820,1,Terminated,451107,451112,50,0.2
J3_1_15,1,j_1661057,1,Terminated,104531,104538,100,0.59
R3_11_12,635,j_1725505,1,Terminated,360281,361441,50,0.39
J3_1_6,91,j_1730509,1,Terminated,589643,589678,50,0.39
M3_5_11_19_22,9,j_1734846,1,Terminated,531934,531962,50,0.59
J3_2_5_10,3,j_1746150,1,Terminated,267951,268017,50,0.2
J3_1_2_7_12,25,j_1755719,1,Terminated,439764,439771,100,0.59
J3_1_2_4_7,5,j_1780518,1,Terminated,161792,161905,100,0.59
J3_1_2_4_5_6,9,j_1799923,1,Terminated,530213,530245,100,0.49
R3_5_12,1,j_1808683,1,Terminated,533616,533619,100,0.39
J3_1_2_5_8,23,j_1831969,1,Terminated,617610,617882,50,0.39
J3_1_6_9,3,j_1835712,1,Terminated,306788,307397,50,0.39
R3_9_10,1,j_1839390,1,Terminated,453849,453901,50,0.2
J3_2_5_8,1,j_1913812,1,Terminated,92313,92315,50,0.2
J3_2_8_11_14,290,j_2015661,1,Terminated,106931,107297,50,0.59
J3_1_2_18,22,j_2017275,1,Terminated,641802,641820,100,0.59
J3_12,1,j_2026204,1,Terminated,354386,354390,50,0.2
J3_2_21,13,j_2060080,1,Terminated,200861,201060,50,0.39
R3_55,19,j_2115338,1,Terminated,150858,150883,100,0.49
J3_56_57,41,j_2141465,1,Terminated,550918,551251,50,0.39
J3_22_23,1,j_2148845,1,Terminated,365079,365186,50,0.59
J3_9_20,29,j_2174949,1,Terminated,253809,253872,50,0.39
R3_38,2,j_2185906,1,Terminated,104817,104833,100,0.49
R3_2_10,11,j_2204133,1,Terminated,296000,296036,100,0.49
M3_2_9_13_15,5,j_2208449,1,Terminated,354978,354990,100,0.3
M3_2_4_8,597,j_2238476,1,Terminated,547126,547148,50,0.59
J3_7_14,3,j_2316548,1,Terminated,610697,610703,100,0.59
